Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Dispatch Time (product.metafields.mc-facebook.google_product_category),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
elegant-noir-ethnic-set,,,,,,,,,xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000177,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,41,,,Non-feeding,,ICS000178,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000179,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000180,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,42,,,Non-feeding,,ICS000181,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000182,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000183,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,43,,,Non-feeding,,ICS000184,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000185,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000186,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,38,,,Non-feeding,,ICS000187,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS000188,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS000189,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,39,,,Non-feeding,,ICS000190,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000191,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000192,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,40,,,Non-feeding,,ICS000193,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000194,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000195,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,41,,,Non-feeding,,ICS000196,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000197,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000198,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,42,,,Non-feeding,,ICS000199,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000200,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000201,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,43,,,Non-feeding,,ICS000202,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000203,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,2xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000204,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,38,,,Non-feeding,,ICS000205,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS000206,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS000207,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,39,,,Non-feeding,,ICS000208,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000209,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000210,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,40,,,Non-feeding,,ICS000211,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000212,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000213,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,41,,,Non-feeding,,ICS000214,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000215,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000216,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,42,,,Non-feeding,,ICS000217,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000218,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000219,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,43,,,Non-feeding,,ICS000220,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000221,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,3xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000222,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,38,,,Non-feeding,,ICS000223,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS000224,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS000225,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,39,,,Non-feeding,,ICS000226,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000227,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000228,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,40,,,Non-feeding,,ICS000229,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000230,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000231,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,41,,,Non-feeding,,ICS000232,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000233,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000234,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,42,,,Non-feeding,,ICS000235,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000236,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000237,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,43,,,Non-feeding,,ICS000238,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000239,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,4xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000240,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,38,,,Non-feeding,,ICS000241,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS000242,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS000243,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,39,,,Non-feeding,,ICS000244,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000245,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000246,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,40,,,Non-feeding,,ICS000247,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000248,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000249,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,41,,,Non-feeding,,ICS000250,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000251,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000252,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,42,,,Non-feeding,,ICS000253,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000254,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000255,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,43,,,Non-feeding,,ICS000256,700.0,shopify,-1,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000257,700.0,shopify,-1,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
elegant-noir-ethnic-set,,,,,,,,,5xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000258,700.0,shopify,-1,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,Emerald Glow Suit Set-PI : ICS00096,"",Invi Creation,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,salwar suit set,"cotton kurthi, cotton wear, daily wear, daily wear kurthi, invi creation, kurthi online, kurthi set, office wear kurti, pure cotton, salwar suit set, womens suit set",true,Size,xs,product.metafields.shopify.size,Top Length,38,,Feeding Options,Non-feeding,,ICS00097,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0962/7654/5900/files/SnapInsta.to_606700783_17993804717856833_5906355017110730629_n.jpg?v=1778061818,1,"",false,,,5388,,adults,hand-wash; machine-washable; ironing-instructions,,,,cotton,round; square; v-neck,xs; s; m; l; xl; 2xl; 3xl; 4xl; 5xl,,short; long; sleeveless,female,long; medium,,kg,,,active
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00098,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00099,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,39,,,Non-feeding,,ICS000100,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000101,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000102,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,40,,,Non-feeding,,ICS000103,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000104,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000105,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,41,,,Non-feeding,,ICS000106,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000107,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000108,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,42,,,Non-feeding,,ICS000109,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS000110,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS000111,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,43,,,Non-feeding,,ICS000112,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS000113,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,xs,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS000114,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,38,,,Non-feeding,,ICS000115,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS000116,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS000117,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,39,,,Non-feeding,,ICS000118,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS000119,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS000120,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,40,,,Non-feeding,,ICS000121,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS000122,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS000123,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,41,,,Non-feeding,,ICS000124,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS000125,700.0,shopify,1,deny,manual,1849.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS000126,700.0,shopify,1,deny,manual,1899.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
emerald-glow-suit-set-pi-ics00096,,,,,,,,,s,,,42,,,Non-feeding,,ICS000127,700.0,shopify,1,deny,manual,1799.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
